评论ID,评论时间,评论内容,评论得分,用户ID,用户昵称,用户等级,点赞数,回复数,是否置顶,是否精华,商品ID,购买时间,商品_颜色,评论图片
23211035499,2025-05-02 10:24:18,"以前那个华为荣耀用了5年，电池和屏幕都有问题，看了很久，还是选回华为新岀的GT5,参加国补，价格挺香的，相比老款，功能更强大，更流畅，表带带着更舒服，其他也熟悉得很，至于续航，刚上手，用段时间才知道，不过相信华为，明天带上跑步去！",5,,z***k,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/282780/5/28367/3449710/68142ccfF00a7f4d3/e93847ff476157c8.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/236558/35/38127/4619836/68142ccfFa6228118/0d272544ed874f2f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/284107/23/29119/297485/68142cd0F11a6096e/14659f392c1fbe9b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295193/18/2166/3768875/68142cd0F4d185292/3a13247d65b3070f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/279042/7/28942/3742567/68142cd1Feb9a7914/590895bc6eeae10f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/279700/28/29058/3627363/68142cd1Fc8a31151/78627ea30c1c7d63.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299760/18/2275/3400516/68142cd1Ffb343e81/368f205a79a4e5bb.jpg.dpg
23370729125,2025-05-11 19:38:42,华为watch GT5 着实令人惊喜。情绪实时查看及时调整心态，屏幕显示细腻清晰，阳光下也能轻松看清，外观设计简约大气无论是商务场合还是日常休闲的场合，在运动方面精准的运动数据记录，让我能更好地了解自己的锻炼情况，而且睡眠监测功能也很适用，不用频繁充电，操作简单流畅容易上手，总的来说，华为获取GT五以出色的性能和时尚的外观成为了我生活中的得力助手。,5,,蘇***與,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297018/26/6082/2029362/68208c3fFfc8b33ea/cf5b581eac2536b1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298836/18/5529/2717408/68208c40F97e50abd/2016d158f155e183.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303644/18/876/1383091/68208c40Ff79a8992/a6edaf3586032829.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295248/39/5508/1792190/68208c41F964d7689/8414afb67f43e134.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287880/9/5922/1295665/68208c41Ff7d9a31c/540928061a7d4c38.jpg.dpg
23439196032,2025-05-15 12:49:06,"情绪检测：经过连续几天的试用，我发现这款情绪检测工具的准确率惊人地高。它不仅能够准确捕捉我的情绪变化，而且提供的应对建议也非常实用。界面友好，操作简便，真心推荐给需要情绪管理的朋友们！
产品外观：这款手表真是让人惊喜，它的外观设计精美绝伦，无论是搭配正装还是休闲装都显得优雅大方。表盘清晰易读，每一次查看时间都成为一种享受。绝对值得推荐给追求品质生活的你。
很耐磨防刮",5,,j***1,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298943/12/7175/4130462/6825723eFf4842ca5/4fea6ec2789ed853.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/304882/18/2089/2527745/6825723fF3cea3ad0/c390a53f8b21bbd4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300423/39/6690/2531622/68257240F139f3db7/096cb4885cb3b73b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/317632/23/765/2462751/68257240F51d1aa30/f0c94a02bdd63089.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/314037/20/1034/2390360/68257242Fd396c727/6428d5ecca150b50.jpg.dpg
23484097080,2025-05-17 18:49:00,哇，终于收到心心念念的手表啦，京东平台好方便哦，当天买第2天就送到家，物流速度超快！手表我关注很久了，苍山灰超好看，然后收到就迫不及待的玩起来啦，功能挺好的，表盘超漂亮，很有设计感，表带手感很舒服，功能很多，刚拿到还在摸索阶段，总之非常漂亮，非常喜欢。先付上几张刚刚摸索的一些功能界面。,5,,恰***李,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297251/33/7774/2362764/68286999F7596d5d8/e9a14c6c16740f8b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/319287/26/1481/4151141/6828699aFfabf7af1/4b1f5ddfb6acf3f7.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298796/32/8009/4128576/6828699bFb9900cfe/dd10dc855888f2ea.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306239/5/2762/2336287/6828699bFc5cf68d1/625580cab613ef67.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287592/37/4781/2368400/6828699bFc05224bc/f77041517b3d8f85.jpg.dpg
23585432632,2025-05-24 07:28:53,"主要功能：检测运动数据特别准确
续航能力：充一次电，可以用两三个星期
舒适程度：佩戴合适
精准程度：可以准确检测我的情绪
外形外观：外观简约大方
做工质量：表带特别舒适，表盘耐刮耐磨
操作难易：上手简单",5,,8***c,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295342/2/9410/1602748/683104b3F5e52fe6a/a2f72507264c919e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/310979/33/3666/1797350/683104b3F3f3e375a/37af84a685378ffc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306211/27/4752/2176004/683104b4F9e403c8a/a4fc1d14ac6d44d3.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299919/9/9253/2012796/683104b5F148e0983/4ea95f8b3adde576.jpg.dpg
23591036149,2025-05-24 18:32:27,"续航能力：续航特强！
主要功能：可以监测心脏，情绪，睡眠等等
外形外观：外形时尚，大爱了！
操作难易：操作简单易学！反应灵敏！
到底是新款的，高端大气上档次！",5,,j***h,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/319253/16/3455/350645/6831a036F7c9d8060/7672503d7cd63344.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/317868/37/3405/4131556/6831a037Ff13fbe20/dbf7af590debe198.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286916/32/6781/3035468/6831a037F3bafb4e4/3fbba4c2a92149fb.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295856/27/2814/4078759/6831a039Fe446b7b2/0641b5c551a5b10c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/312343/37/3748/3101287/6831a03aF165e333b/b27fe835071c05ad.jpg.dpg
23355541890,2025-05-10 17:27:23,"新款仓山灰的配色很漂亮，之前一直想买托帕蓝的，但是一直犹豫，这次仓山灰果断下手！
表盘样式很多，很漂亮，我喜欢五福临门和数字表盘
现在的生活浮躁，手表有情绪检测功能，能了解自己的情绪变化，然后可以自己调整心态，不要太丧。
手表配合NFC功能可以当车钥匙和门禁卡使用，不用掏手机了，也不用带车钥匙了，很方便，看看续航能力怎么样吧",5,,刘***的,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289724/5/4791/188969/681f1bfaF9394e32f/d137b5c788c23168.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/234133/21/37429/94791/681f1bfaF3a077945/7839b851b25e2080.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293402/27/5515/94131/681f1bfaFe6028c18/f34040869538c46b.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306413/36/440/142827/681f1bfaFcdfa05c8/8ba14ab64e4b1d0c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292874/16/4536/175102/681f1bfbF40ceebff/e906850e6419223c.jpg.dpg
23372438169,2025-05-11 22:11:04,心心念念了好久的gt5终于到手了，趁着国补买非常划算，超级喜欢。苍山灰颜色非常好看，表带也是亲肤的柔软材质上手非常显年轻。各项功能都很实用，尤其喜欢这个小熊猫测情绪健康，互动性很强，总之各项功能都很喜欢，强烈推荐！,5,,j***g,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303000/22/5498/97422/6820aff4Fe0261164/ffd278fbb3888337.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298604/34/5062/2887025/6820aff4F787bea06/ec9da042e1a61f39.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302800/14/5564/3117314/6820aff5F616e5fc9/8288c4308e2a1e97.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288540/28/6083/2598681/6820aff5F2f7a7bdb/37781a1ac0745e7e.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295318/36/4494/2820039/6820aff6F09255f78/adcf95852d6f1de7.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/289678/25/2907/2794844/6820aff7Fa75f50fa/c4afad2ca9bcef17.jpg.dpg
23369778569,2025-05-11 18:14:42,看了很久华为这款智能手表，因为手机是荣耀的，一直担心兼容性不好，入手后发现很多惊喜，情绪监测非常有用，胖胖的熊猫也很可爱，运动涂鸦也非常有创意，产品外观看起来很高端大气，耐磨材质，带了几天，没有任何划痕。总的来说，我个人还是比较满意的👍,5,,清***味,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/293488/11/5505/97305/68207891Fa23c854b/6b57f8d90df4de63.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/304070/34/877/146259/68207891Fb1d55040/294dec8661277126.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/305126/13/888/124851/68207891Fcdd97159/f35ab9569c8afb24.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/297203/30/4543/90332/68207891Fa2109b24/6de0fbb339b3680f.jpg.dpg
23473564287,2025-05-16 21:58:18,使用后，华为WATCH GT 5的表现超乎预期！情绪监测功能非常实用，能通过心率变化实时反馈压力状态，帮助我及时调整作息；表盘采用蓝宝石玻璃材质，日常磕碰无划痕，佩戴去健身房也完全不用担心磨损。运动涂鸦功能趣味性十足，锻炼数据以涂鸦形式呈现，让运动记录更生动。附上亮屏佩戴图及情绪表盘截图，颜值与实力并存，强烈推荐！,5,,b***3,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/317929/25/1240/3878437/68274478Fef325564/7ad50060895c8077.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/319062/19/1302/3523255/68274478F1a20755d/ba7ee2621a5111c4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/309397/20/1500/3380472/68274479F2bfb53cc/3f2779afced0b326.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291663/25/6946/103709/6827447aF8c9f67f6/258a3a8cd5cfe486.jpg.dpg
23213621699,2025-05-02 14:04:52,使用HUAWEI WATCH GT 5这段时间，最让我惊喜的是它的情绪监测功能！通过表盘实时查看压力指数，配合呼吸训练，能快速调整状态，对工作党来说简直是解压神器。另外，运动涂鸦表盘设计很有创意，每次跑步都能切换不同风格，让运动多了份趣味。手表外观也超赞，玻璃镜面非常耐刮，日常磕碰完全无痕，戴了两周依然如新。续航也很给力，充一次电用一周毫无压力。总之，颜值与实力并存，体验超出预期！,5,,原***4,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301294/2/1752/150491/68146082F34d14e98/d7d879d4232901de.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300898/2/1701/102303/68146083Fa5376e9a/a50a3eaf1ef193ea.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/283466/9/28837/87110/68146084Fb860d9ea/d291be4f93e418cd.jpg.dpg
23546735762,2025-05-21 16:21:33,入手HUAWEI WATCH GT 5有段时间啦，外观真的很戳我！表身线条流畅，金属材质质感满满，日常佩戴磕磕碰碰也没留下明显划痕，耐刮耐磨这块表现优秀。 而且情绪监测功能超实用，能实时感知我的情绪状态，提醒我适时放松。运动涂鸦功能也很有趣，运动时随手记录心情和轨迹，仪式感拉满~,5,,6***7,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290539/26/8549/98850/682d8d0dF59bfe7be/a59395b339f6cc34.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290765/9/6886/72930/682d8d0dFc82d5cfb/175f9b3a0b50bb8c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/298632/24/9012/99487/682d8d0dFffb17b07/e6dde01a438f55ac.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302915/31/8213/69776/682d8d0dFec119226/6dc4bce7bdd7afbf.jpg.dpg
23423674426,2025-05-14 18:46:37,华为运动手表，各个功能非常齐全，颜色也很漂亮，每天的各种提示非常到位，每星期冲一次电，是一个比较理想的运动手表，非常喜欢。,5,,方***9,,,,0,0,,0,46mm大表 托帕蓝,https://jvod.300hu.com/img/2025/944881624/1/img3.jpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288446/19/6767/208197/6824748cF63e4dbb2/9e1ecb3b486501c4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/309030/27/841/355212/6824748cF0b604e00/fc6d2bb71f7bbf2c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/303187/29/5930/325916/6824748cF3038f767/427420148dc79eda.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/311878/22/832/326276/6824748cFc21cd5cf/fd00a9f8585b3d87.jpg.dpg
21542434578,2024-10-11 17:54:33,也就外观颜值了。功能一般。,3,,v***q,,,,0,0,,0,46mm大表 托帕蓝 ,
23513809076,2025-05-19 22:02:02,这款手表真的太棒了！👍 屏幕清晰显示时间、心率等信息，运动监测功能也很强大！黑色表带设计简约大气，佩戴舒适又时尚💪，经过三天的使用，期间有一次一小时的慢跑，掉电量非常满意，按照这样估计用两个礼拜应该没问题，另外睡眠监测感觉也蛮准的，性价比超高的一款智能手表，强烈推荐给大家！🌟,5,,5***k,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291096/28/6379/4934813/682b39d8F22e7f5c9/5285decc49ecabfe.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/308079/35/2180/4106805/682b39d9F5ab4ec8e/8e89bc9064543553.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302809/11/7693/4938419/682b39d9F72a8833b/7c824b8da61daadc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295405/5/6925/4611264/682b39daF4c3f01c5/db46edb0503bf489.jpg.dpg
23304996357,2025-05-08 08:08:59,"这个手表有情绪检测功能，配合熊猫表盘可通过熊猫表情变化反应佩戴者的情绪变化，这个功能还是挺准的，能比较真实地反映情绪变化＋。
本人喜欢跑步、羽毛球，运动检测功能实时的记录运动的里程和消耗的热量，而且还能还能通过蓝牙耳机听歌，省去了带手机的麻烦。
46mm的外观很大气，表盘灵敏且耐磨，特别是表带戴上很是舒服。",5,,j***7,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296508/23/4412/2843232/681bf60eFb456005f/8cad220f6f31ed55.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286220/24/2810/2832857/681bf614F277f2cb6/096a8f1677debc2c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/278599/35/4960/3311182/681bf619Fedccb35d/52cacc9220188f17.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286532/35/3978/167044/681bf61aF910e8dd8/d8050a1ed72c0ec7.jpg.dpg
23217712920,2025-05-02 19:56:42,"续航能力:  华为智能手表的做工和功能更精良，匠心制造和符合人体工学的设计很人性化。
舒适程度:  贴合手腕的呼吸感硅胶表带,上手很
轻盈，感觉不到重量。
主要功能:  首创的玄现感知系统，46mm的标配
黑色硅胶表带。简约大气的类八边行表盘设计,
人工蓝宝石的手表镜面设计。
精准程度:  能很准确告知使用者的情绪变化,很
用心的表盘后台设计。
总而言之，梦中情表，爱了爱了",5,,熬***W,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/288110/37/2473/84243/6814b2f8F2b019b7b/29cbad92460a372a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/230083/23/32200/117436/6814b2f9F5bf54d93/3099931407d4e0cb.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/300008/16/1798/128989/6814b2f9F1fd3b82f/ba896260da319416.jpg.dpg
23370913880,2025-05-11 19:54:46,"续航能力：特意买的46mm的，续航要好很多。
舒适程度：表带带着舒服，还得是原装的。
其他特色：情绪表盘看着也会心情好些，种类很多。
外形外观：几种款式都不错，也比较耐磨耐刮，家人喜欢。",5,,稳***投,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302743/24/5357/2571932/68209004F0467f3dd/f3888b37859d992a.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/279984/4/28701/2482632/68209005F637c0fcd/b99369e306828b0c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/290517/16/4967/2228682/68209005Fc2875d46/5da15b927a6c7254.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/302202/37/5284/2730992/68209005F9d833bb9/0f2898fc9cbd5806.jpg.dpg
23183004316,2025-04-30 11:40:24,"华为WATCH GT5颜值高大气，圆形表盘搭配金属表圈。
主要功能：功能强大应有尽有，心脏健康、情绪健康、睡眠监测精准。
续航能力：充满电预估可以续航一个星期
舒适程度：表带佩戴起来很舒服，不会勒手腕
操作难易：操作简单易懂
外形外观：外有颜值，内有玄机
其他特色：1元开通7天会员，随便下载表盘",5,,-***仔,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/282248/36/28588/282412/68119ba8Fafbf711e/6de04e9d489ecfc4.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/274258/37/28101/294694/68119ba8Fead304b7/7154be4f7f313eb7.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/281357/10/27527/300648/68119ba8F3ae22bc4/88318c84a3697c15.jpg.dpg
23439381019,2025-05-15 12:58:26,"主要功能：该有的都有
续航能力：比苹果好
舒适程度：很满意
精准程度：跑步，睡眠都可以
灵敏度：还可以，满意
准确性：没问题
操作难易：简单易操作
做工质量：满意
外形外观：很漂亮。
参加了国补，到手比较便宜，手表可以刷电梯，乘地铁，很方便。",5,,y***b,,,,0,0,,0,46mm大表 托帕蓝,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315722/29/1018/65358/68257471F0c7f9558/2f015b1f41bda7d9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/301013/14/6659/78032/68257471F92599733/af03419ebe470737.jpg.dpg
23174385968,2025-04-29 21:22:21,收到手表太惊喜！外观设计超酷，金属边框+彩色运动涂鸦表盘，科技感拉满。新增情绪监测功能超贴心，实时压力分析，配合呼吸训练超解压。运动模式超全，跑步游泳自动识别，数据精准反馈。健康监测全天候守护，血氧、睡眠、心率一应俱全。1.5英寸AMOLED屏显细腻，触控流畅。续航给力，重度使用撑5天！日常穿搭百搭，轻若无物，千元档智能表天花板无疑！,5,,一***o,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/275045/21/29229/2598127/6810d28bF1aa1308c/a06369705ba8db1d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/282717/40/27269/2266197/6810d28bF30a16cb5/2a146a75baf81adc.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/283899/24/27298/2338098/6810d28cF9436ebfc/2992b72dd3353db6.jpg.dpg
23228316047,2025-05-03 13:00:09,"主要功能：可以监测部分身体的健康情况
续航能力：续航能力很好，收到有85的电，一天也没下什么
舒适程度：表带软硬适中，不卡手，也不闷汗
操作难易：操作简单，便捷
外形外观：表盘很大气，大小适中
送给老公的，他非常喜欢。",5,,兰***沐,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295132/39/2063/66598/6815a2d7Fa338b93f/78be83bf39de2af7.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/296520/13/2559/86407/6815a2d8F0ec528eb/674f1de87143b47c.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299790/34/2584/60250/6815a2d8F1d835491/6e35d158b671dec3.jpg.dpg
23498900006,2025-05-18 21:13:42,手表真的是太好看了，颜值很高，金属感十足，耐磨。功能也很全，情绪监测很好用，还有运动涂鸦，血氧监测。表盘可选也很多，还是鸿蒙系统，真的是太赞了。,5,,f***9,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306510/25/3128/81963/6829dd05F085e6b19/8b15b0c784c7f7ef.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/317641/40/1687/100378/6829dd05Ff695c26a/5cc4d340ac51bab1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315897/9/2043/112369/6829dd05Fe13aae2d/06999d06af1692f5.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/308455/10/2036/46585/6829dd05F8a04c46e/7ec53dbbc9625162.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/306336/26/3172/75890/6829dd05F05ec964d/feff745f0bd44d03.jpg.dpg
23481971904,2025-05-17 16:08:31,华为gt5在运动和健康检测方面非常出色，支持100+种运动运动，还搭载玄机感知系统，心率，血压检测精准，还有情绪健康助手，续航能达14天，非常满意，趁着现在的国补，价格下来非常实惠，加上京东官网，这次购买体验非常满意！！！,5,,j***o,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315844/28/1760/129819/682843feF9a1687fe/fe79971ebc34c633.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/305666/40/2795/138208/682843feF10e65e6b/42163d3375022eb1.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/291391/13/7468/182704/682843feF72dbb01e/f4fd2ea8b952f773.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/309304/2/1680/194026/682843feF3688ba38/bb66c92038fd8ffe.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/319693/7/1495/159509/682843feFba5314e1/6abc8a007ddb6025.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/316333/11/1665/159689/682843feF45d4cb73/d03f99573246f10e.jpg.dpg
23372528213,2025-05-11 22:19:24,"京东快递非常速度，当天下单后隔天就送货到家
了，非常的方便。最近对华为有滤镜，主要是源
于对华为的信任。这款手表有多种运动模式，还
有健康监测功能，可以记录心率、血氧和睡眠等
数据。最喜欢的是情绪辅助功能，表盘是一只超
级可爱的动态大熊猫，熊猫还可以随着心情变化
来更换表情，可以实时显示情绪的平静、愉悦或
不愉悦。运动涂鸦还能根据外出游玩来绘画星座
路线，表盘也坚实耐磨，很个性很好玩。",5,,强***1,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299950/33/5576/3616906/6820b1eaFa4db7702/e6ffae059945dc7d.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/287640/30/6226/2023111/6820b1ebF557350ea/75729c76fa8e5d83.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/286928/3/5909/2716405/6820b1ebFdacad0b7/0796299b7d52d6c3.jpg.dpg
23493581463,2025-05-18 13:48:31,"主要功能：续航非常好 使用好多天
续航能力：厉害 一直使用问题不大 14天续航
舒适程度：很舒服
精准程度：测量准确
其他特色：表盘好看",5,,看***切,,,,0,0,,0,46mm大表 苍山灰,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/229254/34/36754/219211/682974aeF5a3f39e5/9267a0adca8f91f9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/295703/27/4995/248118/682974aeFda1eaa16/090625cfa5477b66.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/294721/1/7839/327548/682974aeF684a22eb/ed528d6b59ade435.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292212/14/6869/354485/682974aeF0eda7fe6/b0b28caf7b8547b9.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/292854/5/6353/258887/682974aeFb4378685/cf58e4d9edcd85c4.jpg.dpg
23480021491,2025-05-17 13:54:47,"主要功能：健康助手通过体征监测数据推测用户情绪状态，当检测到情绪不佳时，左划界面直接进行呼吸训练或启动运动功能，结合华为运动健康App提供的正念冥想和瑜伽课程，实现身心调节。
舒适程度：带着很舒适 性价比也很高 真的值得购买
外形外观：外观很好 很能拿得出手 送人送礼的好选择
精准程度：体验良好。情绪监测功能通过体征数据洞察情绪状态，还能给出改善建议，实用贴心；运动涂鸦增添运动趣味性，让锻炼不再枯燥。外观上，多种材质表带搭配轻薄表体，时尚又舒适。",5,,笛***_,,,,0,0,,0,46mm大表 幻夜黑,https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/304079/26/2732/97179/682824a6Fa402114c/261a78173d3bc63f.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/299142/17/8073/67667/682824a7F67f02ac0/cfeed9165f6f9ac6.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/312240/21/1690/121825/682824a6F814cff21/d733fda412ae7d63.jpg.dpg|https://img30.360buyimg.com/shaidan/s300x300_jfs/t1/315977/38/1649/103206/682824a6F6953fa13/c1c5f062ea0440fa.jpg.dpg
